Debug019_aegypti_El_Dorado_Argentina_U_10	Debug019_aegypti_El_Dorado_Argentina_U_11	Debug019_aegypti_El_Dorado_Argentina_U_2	Debug019_aegypti_El_Dorado_Argentina_U_4	Debug019_aegypti_El_Dorado_Argentina_U_5	Debug031_aegypti_El_Dorado_US_U_24	Debug031_aegypti_El_Dorado_US_U_25	Debug031_aegypti_El_Dorado_US_U_26	Debug031_aegypti_El_Dorado_US_U_28	Debug031_aegypti_El_Dorado_US_U_29	Debug031_aegypti_El_Dorado_US_U_30	Debug031_aegypti_El_Dorado_US_U_31	Debug016_aegypti_Cali_Colombia_U_10	Debug016_aegypti_Cali_Colombia_U_11	Debug016_aegypti_Cali_Colombia_U_12	Debug016_aegypti_Cali_Colombia_U_5	Debug016_aegypti_Cali_Colombia_U_8	Debug016_aegypti_Cali_Colombia_U_9	Amacuzac_Mexico-_12	Amacuzac_Mexico-_15	Amacuzac_Mexico-_21	Amacuzac_Mexico-_2	Debug01-REPREP-05042017-aegy-Amacuzac-Mexico-10	Debug01-REPREP-05042017-aegy-Amacuzac-Mexico-11	Debug01-REPREP-05042017-aegy-Amacuzac-Mexico-16	Debug01-REPREP-05042017-aegy-Amacuzac-Mexico-17	Debug01-REPREP-05042017-aegy-Amacuzac-Mexico-18	Debug01-REPREP-05042017-aegy-Amacuzac-Mexico-20	Debug01-REPREP-05042017-aegy-Amacuzac-Mexico-24	Debug01-REPREP-05042017-aegy-Amacuzac-Mexico-3	Debug01-REPREP-05042017-aegy-Amacuzac-Mexico-4	Debug01-REPREP-05042017-aegy-Amacuzac-Mexico-5	Debug01-REPREP-05042017-aegy-Amacuzac-Mexico-6	Debug01-REPREP-05042017-aegy-Amacuzac-Mexico-7	Debug01-REPREP-05042017-aegy-Amacuzac-Mexico-8
8966	13277	13606	16522	21255	21303	13682	19436	10762	15287	20299	12358	9408	12161	11473	11457	14324	15206	30617	27632	43989	32676	21378	17661	18605	18414	14135	12894	20332	16647	24862	18205	11972	17698	12852
11368	14287	14628	15994	18528	17377	21281	19702	15476	16255	20859	12326	12285	13835	12354	13172	18837	15338	25358	32982	38277	37351	17940	15532	15800	23756	12604	16508	17461	18270	21555	16950	13627	15222	14724
11839	15200	14119	17136	18053	21063	17260	16702	13802	16377	16179	12920	10918	11338	11173	10259	15733	12758	31362	25394	32800	32119	27265	15889	15062	22364	22348	13961	16077	22660	19358	20621	18178	16426	17920
12954	17154	16980	15103	16874	20754	20957	18290	14879	14296	12677	9022	11149	13604	11783	11304	15192	17389	12512	20979	44689	36091	8884	14658	16058	28343	6983	14987	12027	8358	18292	19394	9598	14553	6313
13086	19702	16897	16869	21919	21827	22172	19476	15237	15288	19454	11854	13936	16358	11089	14911	19705	14686	34078	28835	36727	35126	23450	19920	19751	23178	20471	16720	20920	24660	24136	19644	15904	20468	14840
12069	17489	15345	18382	20104	22012	27215	18517	13531	16128	19585	12507	13530	14453	10546	15614	18274	19687	34887	29066	50093	38332	23763	15780	20675	27361	14756	14096	22068	24633	27884	23204	15836	18601	19240
17202	20076	18097	20404	23270	20063	23893	22802	11554	22024	19820	12361	11490	16372	14487	16064	20349	16045	35664	31308	47940	42102	23127	20488	25346	27893	19597	18340	22402	24633	25398	24804	13245	21638	18907
23250	31468	23670	21980	19719	31798	26893	28518	15524	24821	28522	16857	16528	17529	15880	23130	25570	22561	38123	45023	57000	47862	26200	23559	30143	36566	21870	21682	26326	24717	42210	27431	17492	25459	17790
80722	145932	143919	170243	156428	290700	116017	106340	126004	157246	288976	116085	122051	149192	160566	155542	251844	144273	266467	335863	492844	168700	184795	219502	217429	131262	106528	182499	148939	185052	296645	196218	117168	87318	125254
103632	135701	123584	147624	162573	187872	181199	159580	119665	140692	184661	100944	116244	136329	110583	113876	170105	130751	193620	242600	331817	284204	138652	152042	164671	186745	112728	136903	128709	139289	195628	154615	104160	135950	104012
669417	1089616	1013716	1245951	1329095	1724440	1105441	957567	879270	1039748	1501871	759161	498239	754640	869422	741592	1090409	592639	1491086	1977168	2995340	1442391	1115017	1191713	1243219	1020120	560671	1075562	872762	1003855	1683633	829007	534207	695977	795236
850525	1229318	1177477	1458222	1442298	1717840	1506218	1319325	1053656	1296556	1505705	801681	754100	969478	929140	965500	1313795	829653	1434897	2056189	2336813	2181100	1211319	1116985	1379903	1551060	778987	1166703	801157	976690	1486350	998010	726281	1042352	716813
593244	838520	681797	845348	869722	1054424	989834	950183	685638	816959	858189	449667	394403	516137	524412	589982	825309	449279	921756	1158705	1633146	1389987	696358	688799	886648	1061237	416135	761303	543937	616759	1053460	654058	435180	687913	485766
12219	17061	7430	8799	10268	24828	14807	21118	10358	10131	16554	11002	7778	10874	9806	12076	17174	11528	26249	20573	56952	28334	14817	18887	18391	21571	12550	18907	16029	22650	21724	16192	12129	12660	14033
67419	96845	60497	64636	63951	117261	82786	80200	56992	57625	99707	53100	63196	56727	43861	61858	82615	78091	114754	98885	228851	120246	76409	81341	44186	84510	58694	43744	62357	84304	118958	104982	43448	72179	56467
138253	184428	123194	147427	160983	191077	202727	191569	119631	141243	138479	99696	115264	123105	99894	128261	181735	134015	255789	255647	436384	319487	186276	175661	194337	245664	133326	159053	177349	198583	223788	184364	121619	183524	144725
184185	256600	194465	225206	254405	303137	291469	255172	197283	217677	248199	189999	141236	144211	154599	165454	232653	156098	243503	356518	428705	386220	216286	184035	240483	284609	134075	178591	171827	192998	241734	233616	131697	210970	122424
20068	25603	21425	27978	30357	39966	36786	32155	21652	28552	36239	19837	20651	20470	23631	24125	29332	21597	48709	38578	74329	59844	33993	32335	27133	39166	28925	25009	34230	37127	33749	32038	23584	33393	23273
9949	14888	13480	13999	16154	19927	14855	15824	11039	12473	14855	9522	8812	7769	10247	8601	12452	10820	23071	19196	32791	25611	21988	13242	15292	17360	15058	10298	12503	13112	21776	16105	9219	13914	11153
90948	123219	106000	108502	114326	131613	147890	136650	94230	102601	122078	86343	80544	82829	81309	102833	133961	97474	185417	157477	252490	210229	151602	104922	107007	161096	86806	104256	126904	120264	145600	133331	85877	117136	100784
4730	10695	4502	12777	10748	13219	12976	10245	6480	8118	9673	5020	7302	6525	5926	8431	8877	11154	20546	17498	24485	19422	13955	11849	12722	19194	12962	9842	11991	12922	14230	11775	7871	11154	10274
512529	637781	721466	903834	881008	935592	869110	749034	599508	659892	775616	342161	353186	346906	323300	439275	558587	378937	1167236	914550	1996394	1419544	669357	728265	627272	1050382	444028	538259	561971	652179	1018027	607521	361201	754338	610919
493506	637596	688270	801442	839868	821045	793775	724566	504713	600512	819167	428704	389089	421431	383549	473407	614106	433506	1053391	919726	1932073	1290571	579559	701800	606087	941786	401595	515723	468885	522283	983951	592304	376041	670849	501562
94681	139600	155960	175353	189986	167467	167593	142240	114682	145435	149998	88897	90594	89619	87407	107200	126126	101709	217253	196067	446173	306014	122880	147113	149231	213120	83439	130258	103181	121070	205923	132145	75965	154607	104668
165898	241599	195171	218589	242646	340274	314282	246363	170889	201934	262613	175457	184124	199942	207240	232386	283311	202283	406251	347556	615273	656632	343832	295244	209786	409373	189967	167564	172737	206036	410080	208212	189939	256989	195388
1077	604	6700	3516	5764	27	279	1470	676	2265	1214	64	0	0	0	0	0	0	9422	552	27902	12876	0	4970	42	9647	1048	0	4085	2984	9122	150	0	6072	5315
188246	191760	214033	258859	266484	219915	276190	252713	148266	161533	271044	154237	104713	117606	96880	123107	161012	143853	326432	208384	639718	415415	201820	197748	118253	294962	127081	102671	112863	134874	319110	165812	96204	213672	167862
253937	337019	226642	281468	294290	440191	341689	299328	236977	257909	330029	228808	202160	211294	192935	233187	314144	250053	419727	431624	680015	544030	282261	257286	298360	409923	196094	255561	232920	262369	383428	304629	179161	294504	207746
1866751	2418612	2312999	2733692	2825899	3151218	3102013	2933359	2033971	2435605	2971315	1658314	1602078	1739983	1523072	1801478	2493490	1864880	3409545	3680311	6026930	4716735	2406387	2407505	2517293	3256826	1543700	2088008	1937112	2123622	3273957	2356093	1425776	2502299	1666806
9159	11962	12255	13981	12672	19217	15584	15154	11450	15406	13185	7729	8257	9703	11018	8437	14994	13322	28456	20320	35290	28898	22290	15164	15653	18578	13177	14311	16296	23868	20959	19322	14589	9149	12151
15157	15738	12572	18406	19075	18140	20285	18070	13489	16828	17414	12729	12776	8647	9107	12602	14525	11496	26028	24560	38474	31961	22233	18247	19122	23296	16462	18180	15987	18194	22849	16566	12634	16912	17184
6593	11823	12028	9601	10754	12410	8691	10706	8503	11099	11070	4548	8313	7982	8032	9807	14111	9649	22564	19268	37692	25310	16793	10663	11738	16890	9960	12372	15497	17678	17051	13574	9252	10809	12945
993972	1322785	1171353	1402873	1276557	1329695	1462327	1351514	923053	1107155	1377486	745850	828744	836792	725300	847444	1148236	971473	2410832	1597661	2985032	2365426	1516372	1101718	1259825	1585469	1048991	1085537	1325527	1435660	1537516	1074907	930092	1197115	1138651
141755	324565	193803	249669	262140	261516	288724	266866	183418	211435	336083	120080	166425	179602	161847	204140	252860	217389	671788	352028	859428	574493	386930	284274	388486	395770	280874	320774	408781	438675	379989	260840	247525	288454	315619
354644	523532	607478	451147	381003	1051837	1017417	907641	359856	433671	706650	558909	364815	386891	166832	217235	612276	387393	929256	610869	515382	767977	235931	310195	121184	540306	195421	114314	582711	479731	456313	221062	99477	585347	417268
323257	498145	525122	352374	258061	1003212	1015710	918875	297540	358869	631480	532825	346648	377429	163330	220415	618931	377365	904111	561390	506944	742115	241057	296556	130066	544145	203203	121203	689797	581032	440300	238480	109269	591851	423659
55079	86987	52815	67944	69959	99313	89120	85440	57841	69215	78233	46458	54224	58821	50220	59360	88056	60654	143295	107186	181034	136763	101611	62860	76789	99190	64486	57654	75496	82528	96508	76266	59264	76057	59026
146066	217710	149329	181733	174345	188212	226131	205848	138066	146255	175388	103840	145097	135846	98298	150422	206804	174138	342892	230035	469487	401645	216602	174154	198859	314218	188140	168223	208247	226675	216476	233346	141240	208269	175295
199934	288146	208933	252432	243291	290401	316393	268784	187505	238213	244111	164743	132053	150340	122030	145999	197679	147049	334076	284216	580447	430017	261067	205782	251934	278579	191440	211734	246867	279878	240039	219379	179928	195572	190047
401189	505484	371582	479969	450967	579094	592208	519673	361742	431512	473634	296544	339000	341687	317233	379371	513010	408787	791922	662970	1017644	870857	533355	409099	479908	574717	369827	384873	442283	481069	564829	494551	331290	435943	366102
293673	403033	306901	310060	332024	520182	587572	352750	301110	350176	321197	193016	421823	468800	407303	465310	571724	463293	1141792	429336	1345776	1157327	597548	262073	437547	817848	570244	354545	687335	694404	721966	467179	495525	409014	531553
17868	19596	20107	22985	27151	25027	13523	18236	18340	16915	28743	18985	14770	14692	10644	16593	20828	15303	31407	18444	37125	28083	27328	11917	16914	22184	25384	14892	12213	12642	18912	18447	18999	13628	15034
277702	507989	270972	293121	325508	695113	338266	284986	327550	344294	495988	330731	110790	224536	303846	283686	361003	154551	275103	430793	365757	716004	465751	271064	500771	518040	181088	396038	167904	185809	434132	231143	261081	392069	139336
38095	34498	29834	45016	49027	32563	52714	49252	22590	28768	41162	26832	16140	29515	26331	25797	37502	19833	51335	21357	59329	69610	40596	25858	37469	40133	14380	35376	17129	21155	42043	25001	26443	38286	23061
22800	26632	23912	32965	34900	19546	49871	46235	29118	23708	20002	14846	2657	6313	11732	10886	17469	6481	4615	5074	4551	19428	14731	3385	15627	19692	8634	17028	9153	10191	10223	7733	10552	16471	6163
2451	2821	2457	3050	3566	4701	4277	3811	4371	5660	3968	2776	5760	8897	10922	11726	14036	7921	19223	16360	15593	23337	21413	9885	14544	19222	12877	10304	20122	18410	15928	17212	18342	17158	7021
0	141	0	43	0	0	278	0	256	273	57	93	0	0	83	0	34	15	0	0	278	136	143	0	527	133	0	0	0	0	59	278	142	0	0
46677	63880	49760	48655	65393	85716	54071	53629	51259	58180	69967	48901	26110	27477	44278	41832	71908	33108	127813	120859	213412	93801	74739	72638	71697	66795	56522	62758	70508	77726	67085	77238	61036	51185	42838
13961	33499	29181	24755	33911	11374	23235	22678	20246	18685	9350	8642	7584	13399	19145	15456	30280	11101	37853	49375	41589	60278	41266	17396	58489	43320	41814	54753	52936	57229	22483	27351	30318	34362	23740
0	0	0	0	0	0	0	0	82	0	0	0	5	0	33	0	0	0	35	30	0	0	27	0	0	0	38	0	0	38	0	0	0	0	38
1295	1495	3584	2279	3783	1928	3140	4111	3357	3733	1343	3157	434	724	2258	3183	3086	1293	1839	3016	3244	2068	4505	2092	1846	2647	3029	2298	5920	5179	2814	2798	640	2008	1841
53026	82382	62618	67544	77216	85289	60815	57071	68391	73313	76219	56903	39535	46781	61910	67812	101493	54643	148596	114537	198452	107088	98540	81909	94567	85302	58274	96554	76694	95301	98604	112611	75521	62770	45147
24522	43502	31184	43367	54618	20945	45253	43135	35938	36518	19201	24261	15749	17996	23384	20446	32295	16794	49259	46059	49142	50962	50057	20665	35338	38975	35544	30319	39580	46829	29347	36238	30144	31267	25799
367250	489183	457272	488135	511685	612273	565129	538283	372414	409717	566129	347280	304493	242692	262041	346299	434512	352404	619047	710922	1099729	816469	548195	472243	438273	587168	454266	398322	464632	495207	483493	437997	353615	426046	375441
1244305	1722201	1411414	1643838	1725110	1980225	1854552	1654978	1385426	1575791	1694297	999105	1004349	1071486	1019784	1178129	1582579	1282682	2579732	2276187	3557827	2881972	2086440	1445950	1791513	2073901	1357739	1564502	1514714	1721207	2032039	1637866	1281804	1612926	1250536
291358	387655	344057	379580	375547	456420	486667	443699	325266	380151	405812	307851	247097	277959	223914	306261	384993	299198	722096	525722	692384	732394	448792	325424	485567	577995	386246	428930	481586	501311	531574	368983	302535	402464	352212
5972	5370	19716	20473	18602	24890	19193	19046	18678	18056	29456	10606	1116	7525	7668	8158	288	374	22945	28956	48896	22250	28363	21792	26850	11309	20846	20579	19961	31163	31353	654	18880	10736	15783
5146741	6244454	6020555	7006299	7173880	8481590	8347452	7786477	5324858	6081402	7650144	4826268	4577394	4820594	4161144	5027758	6661023	5294161	11496414	9583339	15133269	11288053	8517560	6154657	7275750	7893362	6585218	6150565	7146893	7981663	8638290	6808332	5269642	5760685	6064867
20819	24294	19823	26666	32179	33814	31124	34674	22270	17593	25933	21134	17422	20357	16852	21562	26833	23774	42385	40253	61062	53543	33806	24476	25947	36746	28277	20762	27706	34627	33140	28730	22829	27449	20810
14467	19283	14449	18156	21024	25427	27274	22166	13800	17398	21041	15846	18071	12580	14907	17363	20097	18903	36695	31080	43061	36069	28069	15530	18042	25888	16197	13829	21388	22593	23697	19093	15304	18016	14323
17659	22651	13038	19936	17979	23463	28920	22806	14534	17946	23133	11264	15511	13731	15183	17711	17450	16665	30387	30309	43565	36354	24005	19635	14772	25772	15133	16169	22413	21256	32165	24024	16767	14545	17111
1863012	2181146	2167745	2468248	2667468	3013195	2995802	2830835	1893037	2209398	2812416	1747207	1530687	1733345	1490454	1754782	2232919	1821312	3938339	3397495	4778390	3943736	3144817	2295790	2228317	2768134	1989562	1924434	2274298	2557902	2917825	2180110	1973369	1983621	2228864
1093386	1456810	1587555	1794647	1877743	2409431	2161535	1956249	1481595	1683459	1813766	1284855	992807	1275578	1138220	1285311	1585869	1157901	2835528	2337253	3492024	2359789	2293776	1470781	1643031	1686642	1635701	1393868	1837685	2022235	2432246	1348522	1517400	1225587	1579278
40843	50925	44480	54647	41919	67688	74121	56379	38746	47105	56179	32963	36249	35553	37203	33650	50845	42141	38456	74304	110083	71619	63590	48375	41724	69179	40957	46633	47925	51623	62776	51177	42423	43249	41841
7128973	9127852	9381126	11175529	10804335	13930989	12153900	10590076	8610190	9894880	11399399	7089884	6718874	7824240	7733317	8192719	11535015	7761690	17616266	16700582	23460763	17307065	13941901	9069053	11052624	11880299	9854839	9044907	11485209	12403179	12785173	12225384	8486494	8499256	9306847
269641	369148	303307	297231	285643	358266	333088	322907	251489	277277	360437	201009	320769	319852	225560	292701	384770	335845	569503	580400	619706	644429	511641	322918	349385	443459	258017	287926	290608	369068	460699	416733	285716	317093	326246
2512405	3160001	2515300	3125382	3105530	3829931	3649618	3207994	2461215	2836441	3299592	2218187	2265535	2392824	2170403	2447042	3345305	2662528	5508633	4789251	6801962	5699568	3925168	2829075	3038359	3942791	2766113	2518411	3170771	3438363	3799025	3419608	2397237	2865407	2660069
202558	236407	207130	216828	265413	291487	277014	273301	186550	220755	254192	176927	209507	209531	166269	196790	248290	216037	402242	373225	558444	456628	301049	222110	237183	335175	216948	190770	245441	265191	313213	262670	198603	248877	202664
10573	10672	9302	14492	14557	13516	15774	16712	12778	9016	12756	8065	14427	8652	8183	10261	14656	14622	19341	23222	25917	21934	16300	11750	13611	16574	9785	9470	13241	13509	15559	9720	13485	12326	11609
191974	233275	213910	250548	264271	290673	305325	272587	196167	233960	271457	169743	203020	220941	171828	213677	276220	247109	403292	420823	508486	510826	287737	281591	270049	360391	224841	220202	263323	291637	320849	312120	181166	278245	222900
582761	759293	685371	863924	866390	982675	1011304	951755	613670	722601	865144	492584	574338	628457	473336	621911	894885	693461	1109739	1336138	1598413	1479658	946005	825603	787051	1030912	687445	673814	837014	883868	899339	1006720	589794	676606	560886
1247314	1475685	1283510	1503338	1540336	1748532	1825366	1701359	1162720	1301205	1635960	1012455	1439327	1471422	1060423	1307484	1751820	1691576	2740022	2844038	3293229	3216054	1947408	1803669	1682962	2200661	1475720	1415418	1787793	1915674	1963052	2076472	1244410	1623130	1249891
309741	360050	311936	370862	377376	417375	443707	411109	304444	344163	396708	263919	374173	389211	282409	350587	492457	460096	718218	718063	768689	854216	465974	493865	422208	574764	401369	364374	469406	512227	476617	564596	300988	437819	311055
123249	158849	159106	187091	185751	269977	223904	204684	115325	127285	222057	138817	157714	164101	141084	164512	239686	190288	256234	328639	443420	314728	247785	200011	198090	216144	174863	157720	203759	232903	222579	224512	136708	171267	143839
88901	90037	115758	136694	129522	154093	124941	139677	90292	105945	135367	60859	86221	98187	80747	106326	135810	102150	182851	175336	269477	175264	160128	112326	125020	127883	112383	99722	132912	148474	157183	126769	107397	106074	110148
