sample	hap	accession	pop	spp	region	contgroup	country
Debug023_aegypti_Kumasi_Ghana_M_15	H059	Debug023_aegypti_Kumasi_Ghana_M_15_0	Kumasi	AAF	West Africa	Wafrica	Ghana
Debug023_aegypti_Kumasi_Ghana_M_15	H016	Debug023_aegypti_Kumasi_Ghana_M_15_1	Kumasi	AAF	West Africa	Wafrica	Ghana
Debug023_aegypti_Kumasi_Ghana_M_17	H016	Debug023_aegypti_Kumasi_Ghana_M_17_0	Kumasi	AAF	West Africa	Wafrica	Ghana
Debug023_aegypti_Kumasi_Ghana_M_17	H016	Debug023_aegypti_Kumasi_Ghana_M_17_1	Kumasi	AAF	West Africa	Wafrica	Ghana
Debug023_aegypti_Kumasi_Ghana_M_3	H016	Debug023_aegypti_Kumasi_Ghana_M_3_1	Kumasi	AAF	West Africa	Wafrica	Ghana
Debug023_aegypti_Kumasi_Ghana_M_3	H131	Debug023_aegypti_Kumasi_Ghana_M_3_0	Kumasi	AAF	West Africa	Wafrica	Ghana
Debug023_aegypti_Kumasi_Ghana_M_5	H017	Debug023_aegypti_Kumasi_Ghana_M_5_1	Kumasi	AAF	West Africa	Wafrica	Ghana
Debug023_aegypti_Kumasi_Ghana_M_5	H147	Debug023_aegypti_Kumasi_Ghana_M_5_0	Kumasi	AAF	West Africa	Wafrica	Ghana
Debug023_aegypti_Kumasi_Ghana_M_7	H496	Debug023_aegypti_Kumasi_Ghana_M_7_0	Kumasi	AAF	West Africa	Wafrica	Ghana
Debug023_aegypti_Kumasi_Ghana_M_7	H426	Debug023_aegypti_Kumasi_Ghana_M_7_1	Kumasi	AAF	West Africa	Wafrica	Ghana
Debug023_aegypti_Kumasi_Ghana_M_8	H119	Debug023_aegypti_Kumasi_Ghana_M_8_1	Kumasi	AAF	West Africa	Wafrica	Ghana
Debug023_aegypti_Kumasi_Ghana_M_8	H184	Debug023_aegypti_Kumasi_Ghana_M_8_0	Kumasi	AAF	West Africa	Wafrica	Ghana
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_11	H599	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_11_0	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_11	H207	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_11_1	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_13	H439	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_13_0	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_13	H606	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_13_1	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_14	H031	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_14_0	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_14	H193	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_14_1	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_16	H423	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_16_0	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_16	H585	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_16_1	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_17	H549	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_17_0	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_17	H731	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_17_1	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_2	H103	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_2_1	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_2	H562	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_2_0	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_4	H504	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_4_1	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_4	H233	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_4_0	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_5	H600	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_5_1	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_5	H187	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_5_0	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_9	H580	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_9_1	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_F_9	H065	Debug023_aegypti_Ouahigouya_BurkinaFaso_F_9_0	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_M_10	H370	Debug023_aegypti_Ouahigouya_BurkinaFaso_M_10_0	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_M_10	H145	Debug023_aegypti_Ouahigouya_BurkinaFaso_M_10_1	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_M_12	H269	Debug023_aegypti_Ouahigouya_BurkinaFaso_M_12_1	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_M_12	H369	Debug023_aegypti_Ouahigouya_BurkinaFaso_M_12_0	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_M_15	H461	Debug023_aegypti_Ouahigouya_BurkinaFaso_M_15_0	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_M_15	H325	Debug023_aegypti_Ouahigouya_BurkinaFaso_M_15_1	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_M_6	H348	Debug023_aegypti_Ouahigouya_BurkinaFaso_M_6_0	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_M_6	H103	Debug023_aegypti_Ouahigouya_BurkinaFaso_M_6_1	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_M_7	H420	Debug023_aegypti_Ouahigouya_BurkinaFaso_M_7_0	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Ouahigouya_BurkinaFaso_M_7	H637	Debug023_aegypti_Ouahigouya_BurkinaFaso_M_7_1	Ouahigouya	AAF	West Africa	Wafrica	BurkinaFaso
Debug023_aegypti_Thies_Senegal_F_1	H625	Debug023_aegypti_Thies_Senegal_F_1_1	Thies	AAF	West Africa	Wafrica	Senegal
Debug023_aegypti_Thies_Senegal_F_1	H063	Debug023_aegypti_Thies_Senegal_F_1_0	Thies	AAF	West Africa	Wafrica	Senegal
Debug023_aegypti_Thies_Senegal_M_2	H104	Debug023_aegypti_Thies_Senegal_M_2_1	Thies	AAF	West Africa	Wafrica	Senegal
Debug023_aegypti_Thies_Senegal_M_2	H065	Debug023_aegypti_Thies_Senegal_M_2_0	Thies	AAF	West Africa	Wafrica	Senegal
Debug023_aegypti_Thies_Senegal_M_3	H268	Debug023_aegypti_Thies_Senegal_M_3_1	Thies	AAF	West Africa	Wafrica	Senegal
Debug023_aegypti_Thies_Senegal_M_3	H584	Debug023_aegypti_Thies_Senegal_M_3_0	Thies	AAF	West Africa	Wafrica	Senegal
Debug023_aegypti_Thies_Senegal_M_4	H194	Debug023_aegypti_Thies_Senegal_M_4_0	Thies	AAF	West Africa	Wafrica	Senegal
Debug023_aegypti_Thies_Senegal_M_4	H421	Debug023_aegypti_Thies_Senegal_M_4_1	Thies	AAF	West Africa	Wafrica	Senegal
Debug023_aegypti_Thies_Senegal_M_5	H333	Debug023_aegypti_Thies_Senegal_M_5_1	Thies	AAF	West Africa	Wafrica	Senegal
Debug023_aegypti_Thies_Senegal_M_5	H449	Debug023_aegypti_Thies_Senegal_M_5_0	Thies	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_1	H582	Debug024_aegypti_Kedougou_Senegal_F_1_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_1	H636	Debug024_aegypti_Kedougou_Senegal_F_1_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_12	H107	Debug024_aegypti_Kedougou_Senegal_F_12_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_12	H614	Debug024_aegypti_Kedougou_Senegal_F_12_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_18	H381	Debug024_aegypti_Kedougou_Senegal_F_18_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_18	H507	Debug024_aegypti_Kedougou_Senegal_F_18_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_19	H558	Debug024_aegypti_Kedougou_Senegal_F_19_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_19	H450	Debug024_aegypti_Kedougou_Senegal_F_19_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_3	H267	Debug024_aegypti_Kedougou_Senegal_F_3_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_3	H543	Debug024_aegypti_Kedougou_Senegal_F_3_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_5	H393	Debug024_aegypti_Kedougou_Senegal_F_5_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_5	H327	Debug024_aegypti_Kedougou_Senegal_F_5_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_7	H334	Debug024_aegypti_Kedougou_Senegal_F_7_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_7	H631	Debug024_aegypti_Kedougou_Senegal_F_7_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_8	H104	Debug024_aegypti_Kedougou_Senegal_F_8_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_F_8	H586	Debug024_aegypti_Kedougou_Senegal_F_8_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_10	H354	Debug024_aegypti_Kedougou_Senegal_M_10_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_10	H108	Debug024_aegypti_Kedougou_Senegal_M_10_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_11	H506	Debug024_aegypti_Kedougou_Senegal_M_11_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_11	H116	Debug024_aegypti_Kedougou_Senegal_M_11_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_14	H525	Debug024_aegypti_Kedougou_Senegal_M_14_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_14	H448	Debug024_aegypti_Kedougou_Senegal_M_14_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_16	H292	Debug024_aegypti_Kedougou_Senegal_M_16_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_16	H463	Debug024_aegypti_Kedougou_Senegal_M_16_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_17	H499	Debug024_aegypti_Kedougou_Senegal_M_17_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_17	H547	Debug024_aegypti_Kedougou_Senegal_M_17_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_2	H565	Debug024_aegypti_Kedougou_Senegal_M_2_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_2	H349	Debug024_aegypti_Kedougou_Senegal_M_2_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_20	H434	Debug024_aegypti_Kedougou_Senegal_M_20_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_20	H152	Debug024_aegypti_Kedougou_Senegal_M_20_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_4	H174	Debug024_aegypti_Kedougou_Senegal_M_4_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_4	H407	Debug024_aegypti_Kedougou_Senegal_M_4_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_6	H505	Debug024_aegypti_Kedougou_Senegal_M_6_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_6	H529	Debug024_aegypti_Kedougou_Senegal_M_6_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_9	H530	Debug024_aegypti_Kedougou_Senegal_M_9_0	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Kedougou_Senegal_M_9	H064	Debug024_aegypti_Kedougou_Senegal_M_9_1	Kedougou	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_10	H345	Debug024_aegypti_Mindin_Senegal_F_10_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_10	H635	Debug024_aegypti_Mindin_Senegal_F_10_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_12	H468	Debug024_aegypti_Mindin_Senegal_F_12_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_12	H095	Debug024_aegypti_Mindin_Senegal_F_12_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_14	H446	Debug024_aegypti_Mindin_Senegal_F_14_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_14	H166	Debug024_aegypti_Mindin_Senegal_F_14_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_15	H391	Debug024_aegypti_Mindin_Senegal_F_15_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_15	H255	Debug024_aegypti_Mindin_Senegal_F_15_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_17	H498	Debug024_aegypti_Mindin_Senegal_F_17_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_17	H216	Debug024_aegypti_Mindin_Senegal_F_17_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_19	H186	Debug024_aegypti_Mindin_Senegal_F_19_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_19	H117	Debug024_aegypti_Mindin_Senegal_F_19_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_3	H526	Debug024_aegypti_Mindin_Senegal_F_3_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_3	H738	Debug024_aegypti_Mindin_Senegal_F_3_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_6	H242	Debug024_aegypti_Mindin_Senegal_F_6_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_6	H502	Debug024_aegypti_Mindin_Senegal_F_6_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_8	H156	Debug024_aegypti_Mindin_Senegal_F_8_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_F_8	H453	Debug024_aegypti_Mindin_Senegal_F_8_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_1	H107	Debug024_aegypti_Mindin_Senegal_M_1_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_1	H612	Debug024_aegypti_Mindin_Senegal_M_1_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_11	H356	Debug024_aegypti_Mindin_Senegal_M_11_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_11	H411	Debug024_aegypti_Mindin_Senegal_M_11_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_13	H429	Debug024_aegypti_Mindin_Senegal_M_13_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_13	H096	Debug024_aegypti_Mindin_Senegal_M_13_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_16	H575	Debug024_aegypti_Mindin_Senegal_M_16_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_16	H524	Debug024_aegypti_Mindin_Senegal_M_16_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_18	H322	Debug024_aegypti_Mindin_Senegal_M_18_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_18	H178	Debug024_aegypti_Mindin_Senegal_M_18_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_20	H428	Debug024_aegypti_Mindin_Senegal_M_20_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_20	H188	Debug024_aegypti_Mindin_Senegal_M_20_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_4	H031	Debug024_aegypti_Mindin_Senegal_M_4_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_4	H246	Debug024_aegypti_Mindin_Senegal_M_4_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_5	H335	Debug024_aegypti_Mindin_Senegal_M_5_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_5	H090	Debug024_aegypti_Mindin_Senegal_M_5_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_7	H114	Debug024_aegypti_Mindin_Senegal_M_7_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_7	H316	Debug024_aegypti_Mindin_Senegal_M_7_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_9	H158	Debug024_aegypti_Mindin_Senegal_M_9_0	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Mindin_Senegal_M_9	H469	Debug024_aegypti_Mindin_Senegal_M_9_1	Mindin	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_1	H728	Debug024_aegypti_Ngoye_Senegal_F_1_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_1	H265	Debug024_aegypti_Ngoye_Senegal_F_1_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_10	H050	Debug024_aegypti_Ngoye_Senegal_F_10_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_10	H326	Debug024_aegypti_Ngoye_Senegal_F_10_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_11	H058	Debug024_aegypti_Ngoye_Senegal_F_11_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_11	H081	Debug024_aegypti_Ngoye_Senegal_F_11_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_12	H236	Debug024_aegypti_Ngoye_Senegal_F_12_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_12	H190	Debug024_aegypti_Ngoye_Senegal_F_12_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_16	H632	Debug024_aegypti_Ngoye_Senegal_F_16_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_16	H206	Debug024_aegypti_Ngoye_Senegal_F_16_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_19	H331	Debug024_aegypti_Ngoye_Senegal_F_19_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_19	H733	Debug024_aegypti_Ngoye_Senegal_F_19_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_20	H519	Debug024_aegypti_Ngoye_Senegal_F_20_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_20	H151	Debug024_aegypti_Ngoye_Senegal_F_20_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_3	H620	Debug024_aegypti_Ngoye_Senegal_F_3_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_3	H654	Debug024_aegypti_Ngoye_Senegal_F_3_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_7	H115	Debug024_aegypti_Ngoye_Senegal_F_7_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_7	H341	Debug024_aegypti_Ngoye_Senegal_F_7_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_8	H240	Debug024_aegypti_Ngoye_Senegal_F_8_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_F_8	H442	Debug024_aegypti_Ngoye_Senegal_F_8_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_13	H588	Debug024_aegypti_Ngoye_Senegal_M_13_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_13	H538	Debug024_aegypti_Ngoye_Senegal_M_13_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_14	H666	Debug024_aegypti_Ngoye_Senegal_M_14_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_14	H409	Debug024_aegypti_Ngoye_Senegal_M_14_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_15	H159	Debug024_aegypti_Ngoye_Senegal_M_15_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_15	H050	Debug024_aegypti_Ngoye_Senegal_M_15_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_18	H539	Debug024_aegypti_Ngoye_Senegal_M_18_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_18	H638	Debug024_aegypti_Ngoye_Senegal_M_18_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_4	H254	Debug024_aegypti_Ngoye_Senegal_M_4_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_4	H633	Debug024_aegypti_Ngoye_Senegal_M_4_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_5	H081	Debug024_aegypti_Ngoye_Senegal_M_5_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_5	H205	Debug024_aegypti_Ngoye_Senegal_M_5_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_6	H723	Debug024_aegypti_Ngoye_Senegal_M_6_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_6	H058	Debug024_aegypti_Ngoye_Senegal_M_6_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_9	H253	Debug024_aegypti_Ngoye_Senegal_M_9_1	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_Ngoye_Senegal_M_9	H266	Debug024_aegypti_Ngoye_Senegal_M_9_0	Ngoye	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_PK10_Senegal_F_1	H155	Debug024_aegypti_PK10_Senegal_F_1_1	PK10	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_PK10_Senegal_F_1	H211	Debug024_aegypti_PK10_Senegal_F_1_0	PK10	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_PK10_Senegal_F_10	H576	Debug024_aegypti_PK10_Senegal_F_10_1	PK10	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_PK10_Senegal_F_10	H412	Debug024_aegypti_PK10_Senegal_F_10_0	PK10	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_PK10_Senegal_F_12	H257	Debug024_aegypti_PK10_Senegal_F_12_1	PK10	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_PK10_Senegal_F_12	H203	Debug024_aegypti_PK10_Senegal_F_12_0	PK10	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_PK10_Senegal_F_14	H171	Debug024_aegypti_PK10_Senegal_F_14_0	PK10	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_PK10_Senegal_F_14	H503	Debug024_aegypti_PK10_Senegal_F_14_1	PK10	AAF	West Africa	Wafrica	Senegal
Debug024_aegypti_PK10_Senegal_F_15	H119	Debug024_aegypti_PK10_Senegal_F_15_0	PK10	AAF	West Africa	Wafrica	Senegal
